% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
117301 +3.898230707e-03 +3.898230707e-03 -9.032610177e+01 -9.032610177e+01 -1.9569e-01 +1.2193e-01 -2.3291e-01 -5.4477e-01 -6.5267e-02 -2.0448e-02 +2.5365e-01 -4.7016e-02 -4.6140e-01 -7.5908e-02 +8.2831e-01 +3.9095e-01 +1.1236e+00 -2.0912e-01 +4.5911e-03 -8.1655e-01 -3.5574e-01 -7.0662e-01 +7.7559e-01 +3.1262e-01
118254 +2.447118540e-03 +2.447118540e-03 -9.032755288e+01 -9.032755288e+01 -2.0226e-01 +1.2946e-01 -2.3954e-01 -5.4146e-01 -6.5795e-02 -1.1132e-02 +2.4664e-01 -4.6158e-02 -4.6589e-01 -8.7321e-02 +8.3135e-01 +3.8769e-01 +1.1373e+00 -2.0853e-01 +1.2279e-03 -8.0714e-01 -3.6363e-01 -7.0249e-01 +7.8919e-01 +3.2430e-01
118990 +1.427316879e-03 +1.427316879e-03 -9.032857268e+01 -9.032857268e+01 -2.0505e-01 +1.3242e-01 -2.4261e-01 -5.3931e-01 -6.6291e-02 -6.2629e-03 +2.4322e-01 -4.7293e-02 -4.6838e-01 -9.2542e-02 +8.3298e-01 +3.8627e-01 +1.1436e+00 -2.0782e-01 -1.2903e-03 -8.0265e-01 -3.6710e-01 -7.0045e-01 +7.9462e-01 +3.3014e-01
119303 +9.731286930e-04 +9.731286930e-04 -9.032902687e+01 -9.032902687e+01 -2.0834e-01 +1.3557e-01 -2.4571e-01 -5.3818e-01 -6.6203e-02 -2.5627e-03 +2.4041e-01 -4.7101e-02 -4.7006e-01 -9.7293e-02 +8.3421e-01 +3.8473e-01 +1.1493e+00 -2.0760e-01 -3.1137e-03 -7.9859e-01 -3.7030e-01 -6.9855e-01 +8.0088e-01 +3.3462e-01
120012 +6.167352579e-04 +6.167352579e-04 -9.032938326e+01 -9.032938326e+01 -2.1260e-01 +1.4022e-01 -2.4990e-01 -5.3604e-01 -6.6945e-02 +3.3192e-03 +2.3605e-01 -4.6987e-02 -4.7248e-01 -1.0459e-01 +8.3670e-01 +3.8254e-01 +1.1577e+00 -2.0689e-01 -5.7756e-03 -7.9264e-01 -3.7523e-01 -6.9604e-01 +8.0928e-01 +3.4186e-01
120604 +3.414674667e-04 +3.414674667e-04 -9.032965853e+01 -9.032965853e+01 -2.1377e-01 +1.4083e-01 -2.5117e-01 -5.3512e-01 -6.6977e-02 +5.3319e-03 +2.3473e-01 -4.7014e-02 -4.7308e-01 -1.0589e-01 +8.3699e-01 +3.8196e-01 +1.1595e+00 -2.0702e-01 -6.3273e-03 -7.9133e-01 -3.7632e-01 -6.9534e-01 +8.1134e-01 +3.4394e-01
120810 +2.455186226e-04 +2.455186226e-04 -9.032975448e+01 -9.032975448e+01 -2.1602e-01 +1.4353e-01 -2.5380e-01 -5.3383e-01 -6.7358e-02 +8.8406e-03 +2.3224e-01 -4.6886e-02 -4.7455e-01 -1.1026e-01 +8.3790e-01 +3.8071e-01 +1.1642e+00 -2.0680e-01 -7.8184e-03 -7.8781e-01 -3.7930e-01 -6.9345e-01 +8.1585e-01 +3.4817e-01
121710 +1.445854837e-04 +1.445854837e-04 -9.032985541e+01 -9.032985541e+01 -2.1337e-01 +1.4068e-01 -2.5107e-01 -5.3522e-01 -6.7097e-02 +4.9825e-03 +2.3499e-01 -4.7069e-02 -4.7286e-01 -1.0592e-01 +8.3690e-01 +3.8175e-01 +1.1592e+00 -2.0683e-01 -6.2949e-03 -7.9148e-01 -3.7641e-01 -6.9515e-01 +8.1086e-01 +3.4360e-01
122028 +8.145766203e-05 +8.145766203e-05 -9.032991854e+01 -9.032991854e+01 -2.1523e-01 +1.4258e-01 -2.5279e-01 -5.3448e-01 -6.7208e-02 +7.4101e-03 +2.3314e-01 -4.6960e-02 -4.7404e-01 -1.0884e-01 +8.3778e-01 +3.8077e-01 +1.1627e+00 -2.0667e-01 -7.3308e-03 -7.8912e-01 -3.7830e-01 -6.9423e-01 +8.1445e-01 +3.4654e-01
122502 +4.388114722e-05 +4.388114722e-05 -9.032995612e+01 -9.032995612e+01 -2.1650e-01 +1.4404e-01 -2.5442e-01 -5.3388e-01 -6.7326e-02 +9.2796e-03 +2.3187e-01 -4.6947e-02 -4.7482e-01 -1.1123e-01 +8.3832e-01 +3.8007e-01 +1.1653e+00 -2.0663e-01 -8.0846e-03 -7.8729e-01 -3.7989e-01 -6.9314e-01 +8.1716e-01 +3.4891e-01
122879 +3.964356527e-05 +3.964356527e-05 -9.032996036e+01 -9.032996036e+01 -2.1679e-01 +1.4438e-01 -2.5450e-01 -5.3379e-01 -6.7255e-02 +9.5898e-03 +2.3161e-01 -4.6821e-02 -4.7496e-01 -1.1156e-01 +8.3845e-01 +3.7986e-01 +1.1658e+00 -2.0671e-01 -8.2257e-03 -7.8689e-01 -3.8017e-01 -6.9310e-01 +8.1775e-01 +3.4933e-01
123305 +2.401742019e-05 +2.401742019e-05 -9.032997598e+01 -9.032997598e+01 -2.1614e-01 +1.4372e-01 -2.5394e-01 -5.3402e-01 -6.7322e-02 +8.8562e-03 +2.3220e-01 -4.6897e-02 -4.7464e-01 -1.1062e-01 +8.3821e-01 +3.8010e-01 +1.1646e+00 -2.0666e-01 -7.8623e-03 -7.8783e-01 -3.7950e-01 -6.9341e-01 +8.1652e-01 +3.4836e-01
123596 +1.519977918e-05 +1.519977918e-05 -9.032998480e+01 -9.032998480e+01 -2.1696e-01 +1.4461e-01 -2.5481e-01 -5.3361e-01 -6.7397e-02 +1.0003e-02 +2.3140e-01 -4.6809e-02 -4.7517e-01 -1.1209e-01 +8.3859e-01 +3.7973e-01 +1.1663e+00 -2.0661e-01 -8.3559e-03 -7.8658e-01 -3.8050e-01 -6.9291e-01 +8.1824e-01 +3.4986e-01
124318 +9.491919755e-06 +9.491919755e-06 -9.032999051e+01 -9.032999051e+01 -2.1669e-01 +1.4442e-01 -2.5458e-01 -5.3374e-01 -6.7293e-02 +9.6798e-03 +2.3161e-01 -4.6840e-02 -4.7507e-01 -1.1171e-01 +8.3846e-01 +3.7978e-01 +1.1659e+00 -2.0669e-01 -8.1742e-03 -7.8698e-01 -3.8026e-01 -6.9311e-01 +8.1783e-01 +3.4947e-01
124803 +5.937428526e-06 +5.937428526e-06 -9.032999406e+01 -9.032999406e+01 -2.1646e-01 +1.4409e-01 -2.5434e-01 -5.3388e-01 -6.7318e-02 +9.3022e-03 +2.3189e-01 -4.6880e-02 -4.7490e-01 -1.1129e-01 +8.3833e-01 +3.7990e-01 +1.1653e+00 -2.0667e-01 -8.0222e-03 -7.8730e-01 -3.7996e-01 -6.9322e-01 +8.1730e-01 +3.4902e-01
125454 +3.558531162e-06 +3.558531162e-06 -9.032999644e+01 -9.032999644e+01 -2.1664e-01 +1.4430e-01 -2.5453e-01 -5.3380e-01 -6.7326e-02 +9.6018e-03 +2.3174e-01 -4.6852e-02 -4.7500e-01 -1.1163e-01 +8.3842e-01 +3.7979e-01 +1.1658e+00 -2.0669e-01 -8.1473e-03 -7.8703e-01 -3.8018e-01 -6.9315e-01 +8.1768e-01 +3.4937e-01
126009 +2.506698209e-06 +2.506698209e-06 -9.032999749e+01 -9.032999749e+01 -2.1663e-01 +1.4430e-01 -2.5456e-01 -5.3379e-01 -6.7325e-02 +9.6158e-03 +2.3172e-01 -4.6863e-02 -4.7499e-01 -1.1166e-01 +8.3844e-01 +3.7981e-01 +1.1658e+00 -2.0670e-01 -8.1566e-03 -7.8702e-01 -3.8018e-01 -6.9314e-01 +8.1773e-01 +3.4942e-01
126716 +1.460423746e-06 +1.460423746e-06 -9.032999854e+01 -9.032999854e+01 -2.1650e-01 +1.4418e-01 -2.5443e-01 -5.3387e-01 -6.7310e-02 +9.4520e-03 +2.3185e-01 -4.6875e-02 -4.7492e-01 -1.1145e-01 +8.3838e-01 +3.7985e-01 +1.1656e+00 -2.0673e-01 -8.0875e-03 -7.8718e-01 -3.8005e-01 -6.9320e-01 +8.1750e-01 +3.4921e-01
127217 +9.738622282e-07 +9.738622282e-07 -9.032999903e+01 -9.032999903e+01 -2.1647e-01 +1.4412e-01 -2.5437e-01 -5.3390e-01 -6.7307e-02 +9.3671e-03 +2.3191e-01 -4.6877e-02 -4.7490e-01 -1.1137e-01 +8.3837e-01 +3.7987e-01 +1.1655e+00 -2.0672e-01 -8.0551e-03 -7.8725e-01 -3.8001e-01 -6.9323e-01 +8.1741e-01 +3.4911e-01
127843 +6.235475212e-07 +6.235475212e-07 -9.032999938e+01 -9.032999938e+01 -2.1645e-01 +1.4411e-01 -2.5437e-01 -5.3392e-01 -6.7305e-02 +9.3504e-03 +2.3190e-01 -4.6895e-02 -4.7489e-01 -1.1133e-01 +8.3837e-01 +3.7987e-01 +1.1655e+00 -2.0673e-01 -8.0564e-03 -7.8725e-01 -3.7999e-01 -6.9326e-01 +8.1740e-01 +3.4909e-01
128202 +3.775131177e-07 +3.775131177e-07 -9.032999962e+01 -9.032999962e+01 -2.1652e-01 +1.4419e-01 -2.5445e-01 -5.3388e-01 -6.7307e-02 +9.4445e-03 +2.3184e-01 -4.6888e-02 -4.7494e-01 -1.1147e-01 +8.3841e-01 +3.7985e-01 +1.1656e+00 -2.0672e-01 -8.0883e-03 -7.8716e-01 -3.8009e-01 -6.9320e-01 +8.1755e-01 +3.4921e-01
128803 +1.958126461e-07 +1.958126461e-07 -9.032999980e+01 -9.032999980e+01 -2.1655e-01 +1.4420e-01 -2.5447e-01 -5.3388e-01 -6.7312e-02 +9.4691e-03 +2.3182e-01 -4.6896e-02 -4.7495e-01 -1.1149e-01 +8.3842e-01 +3.7983e-01 +1.1656e+00 -2.0672e-01 -8.1095e-03 -7.8715e-01 -3.8010e-01 -6.9320e-01 +8.1758e-01 +3.4924e-01
129081 +1.567476033e-07 +1.567476033e-07 -9.032999984e+01 -9.032999984e+01 -2.1653e-01 +1.4419e-01 -2.5445e-01 -5.3388e-01 -6.7312e-02 +9.4517e-03 +2.3184e-01 -4.6894e-02 -4.7494e-01 -1.1147e-01 +8.3842e-01 +3.7984e-01 +1.1656e+00 -2.0672e-01 -8.0968e-03 -7.8716e-01 -3.8008e-01 -6.9320e-01 +8.1756e-01 +3.4922e-01
129702 +8.851755240e-08 +8.851755240e-08 -9.032999991e+01 -9.032999991e+01 -2.1654e-01 +1.4420e-01 -2.5447e-01 -5.3388e-01 -6.7315e-02 +9.4754e-03 +2.3182e-01 -4.6900e-02 -4.7495e-01 -1.1149e-01 +8.3843e-01 +3.7983e-01 +1.1657e+00 -2.0672e-01 -8.1095e-03 -7.8715e-01 -3.8010e-01 -6.9320e-01 +8.1758e-01 +3.4924e-01
130684 +6.028230359e-08 +6.028230359e-08 -9.032999994e+01 -9.032999994e+01 -2.1654e-01 +1.4420e-01 -2.5447e-01 -5.3388e-01 -6.7312e-02 +9.4694e-03 +2.3183e-01 -4.6903e-02 -4.7495e-01 -1.1148e-01 +8.3843e-01 +3.7983e-01 +1.1656e+00 -2.0672e-01 -8.1022e-03 -7.8715e-01 -3.8010e-01 -6.9320e-01 +8.1757e-01 +3.4923e-01
131102 +3.887977584e-08 +3.887977584e-08 -9.032999996e+01 -9.032999996e+01 -2.1657e-01 +1.4422e-01 -2.5450e-01 -5.3387e-01 -6.7313e-02 +9.5044e-03 +2.3180e-01 -4.6903e-02 -4.7497e-01 -1.1153e-01 +8.3844e-01 +3.7981e-01 +1.1657e+00 -2.0672e-01 -8.1217e-03 -7.8711e-01 -3.8013e-01 -6.9318e-01 +8.1763e-01 +3.4928e-01
131461 +2.350309103e-08 +2.350309103e-08 -9.032999998e+01 -9.032999998e+01 -2.1656e-01 +1.4421e-01 -2.5449e-01 -5.3387e-01 -6.7311e-02 +9.4954e-03 +2.3181e-01 -4.6904e-02 -4.7496e-01 -1.1152e-01 +8.3843e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1181e-03 -7.8712e-01 -3.8012e-01 -6.9318e-01 +8.1762e-01 +3.4927e-01
131901 +1.334539945e-08 +1.334539945e-08 -9.032999999e+01 -9.032999999e+01 -2.1656e-01 +1.4422e-01 -2.5449e-01 -5.3387e-01 -6.7313e-02 +9.5000e-03 +2.3180e-01 -4.6905e-02 -4.7496e-01 -1.1152e-01 +8.3843e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1196e-03 -7.8711e-01 -3.8013e-01 -6.9318e-01 +8.1762e-01 +3.4927e-01
132404 +9.206033269e-09 +9.206033269e-09 -9.032999999e+01 -9.032999999e+01 -2.1657e-01 +1.4422e-01 -2.5450e-01 -5.3387e-01 -6.7314e-02 +9.5088e-03 +2.3180e-01 -4.6907e-02 -4.7497e-01 -1.1154e-01 +8.3844e-01 +3.7981e-01 +1.1657e+00 -2.0672e-01 -8.1243e-03 -7.8711e-01 -3.8013e-01 -6.9318e-01 +8.1764e-01 +3.4928e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.146187504e+05 +4.146187504e+05 +4.146843604e+05 +4.146843604e+05 -3.6934e+00 -1.3766e+00 -3.5186e+00 +3.8234e+00 -3.2628e+00 +2.4129e+00 -2.6086e+00 +5.4562e-01 -6.1300e-02 +1.5420e+00 -5.7102e-01 +2.5227e+00 +6.9001e-01 +1.3955e+00 +4.0851e+00 +2.9377e-01 -6.7413e-02 -2.7067e+00 -2.7884e+00 +3.8698e-01
4 +3.630904968e+05 +3.630904968e+05 +3.631561068e+05 +3.631561068e+05 -1.2655e+00 +4.6096e+00 +2.0153e-01 -6.0752e-01 -1.4352e+00 +1.7910e-01 +4.5695e+00 +4.8731e+00 -2.0252e-01 +2.5047e+00 -4.0441e+00 +1.4797e+00 -3.6396e+00 -2.2766e-01 +4.7011e+00 +3.8301e+00 +4.9199e+00 +1.7773e+00 -6.5081e-01 -4.1928e+00
5 +1.823465490e+05 +1.823465490e+05 +1.824121590e+05 +1.824121590e+05 -2.9150e+00 -3.6925e+00 -9.7669e-01 +9.3185e-01 +2.4818e+00 -1.6906e+00 -1.0113e+00 -1.9180e+00 -3.2587e+00 -4.9590e+00 +2.1937e-01 +1.1922e+00 -1.9976e+00 -8.9123e-01 +9.8817e-01 +1.9717e+00 +1.5730e+00 -3.2002e+00 +1.4019e-01 -4.1903e+00
32 +1.256088338e+05 +1.256088338e+05 +1.256744438e+05 +1.256744438e+05 -3.5687e-02 -6.9009e-01 -3.2754e+00 -1.6611e+00 +1.2172e+00 -2.0687e+00 +1.1387e-01 +1.6085e+00 +3.3273e-01 +3.1979e+00 -4.4393e+00 +8.1350e-03 +3.3861e+00 -4.0249e-01 +4.1558e+00 -2.4417e+00 -4.3238e+00 +1.0683e+00 +2.5371e+00 -1.7485e+00
101 +7.098623226e+04 +7.098623226e+04 +7.105184226e+04 +7.105184226e+04 -3.5687e-02 -6.9009e-01 -3.2754e+00 -1.8353e-01 +1.2172e+00 -2.0687e+00 -2.8834e+00 +1.7513e+00 -3.2462e+00 -7.5543e-01 +4.4486e-01 -2.2318e+00 +3.3861e+00 -4.0249e-01 +2.1280e+00 -2.4417e+00 -5.8829e-01 -2.9010e+00 +2.5371e+00 +1.4837e-01
301 +4.793807599e+04 +4.793807599e+04 +4.800368599e+04 +4.800368599e+04 -2.4298e+00 -7.4326e-01 -2.8824e+00 +3.4947e+00 +1.0752e+00 +1.1244e+00 -2.0694e+00 -7.1370e-01 -4.6252e+00 -1.5108e+00 +2.0216e+00 +1.8028e+00 -7.3939e-02 +1.0972e+00 -8.4479e-01 +4.9718e-01 +2.4517e-02 -1.4406e-02 +7.4186e-01 +1.1067e+00
306 +2.698052769e+04 +2.698052769e+04 +2.704613769e+04 +2.704613769e+04 -3.0814e+00 -4.0636e-01 -1.3428e+00 +1.2372e+00 +1.3465e+00 -7.0532e-01 -2.3669e+00 -1.9628e+00 -7.9679e-01 +1.4640e-01 +1.2271e+00 +2.6074e+00 -4.0034e-02 -3.1789e-02 +3.1908e+00 -3.1731e-01 +6.7449e-01 -9.7922e-02 +9.0462e-01 -5.0849e-01
402 +2.127455813e+04 +2.127455813e+04 +2.134016813e+04 +2.134016813e+04 +1.7627e+00 +1.1024e+00 -3.6443e+00 +9.1920e-01 +1.2813e+00 -9.6882e-01 +1.2230e-01 -2.1333e+00 -1.8499e-01 +7.3744e-01 +2.3358e+00 -5.5577e-01 -1.8546e+00 -4.5236e+00 +1.5844e-01 -1.4085e+00 -1.1335e+00 -2.6411e+00 +4.8251e-01 -4.5453e-01
601 +1.507933431e+04 +1.507933431e+04 +1.514494431e+04 +1.514494431e+04 +5.8241e-01 +8.7200e-01 -2.5419e+00 +9.1920e-01 +5.0664e-01 +6.4512e-01 +1.4726e+00 +1.5468e+00 -1.8499e-01 +7.3744e-01 +2.0487e+00 +5.0725e-01 -1.8546e+00 -1.8440e+00 -1.2952e+00 -1.4085e+00 -4.4953e-01 -2.2470e+00 +2.1105e+00 -4.5453e-01
1106 +6.606285472e+03 +6.606285472e+03 +6.671895472e+03 +6.671895472e+03 -2.3309e-01 +2.1964e+00 -1.3133e-01 +7.8560e-01 +2.3768e+00 +1.5161e+00 -3.4809e-01 -2.9214e+00 -2.4401e+00 -6.5840e-01 +1.3681e+00 -7.2618e-01 -1.0770e+00 -1.4025e+00 +1.8672e+00 +1.2191e+00 +2.9105e-01 +5.9659e-02 -2.9469e-01 -1.0187e+00
1359 +3.591788566e+03 +3.591788566e+03 +3.657398566e+03 +3.657398566e+03 -2.6117e-01 +8.4925e-01 -1.0057e+00 -6.0700e-01 +2.3722e+00 -1.1477e+00 -1.4883e+00 -7.5581e-01 +4.1855e-01 +1.5886e+00 +9.2519e-01 +1.3409e-01 +6.9874e-01 -1.4359e-01 -8.7202e-01 +4.3101e-01 +3.2367e-01 -1.4345e-01 +1.9967e+00 -8.7186e-01
1727 +2.406955479e+03 +2.406955479e+03 +2.472565479e+03 +2.472565479e+03 -2.3711e+00 +6.0065e-01 -4.2473e-01 +1.5919e+00 +1.2680e+00 -1.1597e+00 -8.6495e-01 -4.5993e-01 -1.3391e+00 +1.5973e+00 +2.0038e+00 -8.8738e-01 -3.1171e-01 +1.5495e-01 -3.9870e-01 +5.8325e-01 +1.3670e+00 +3.4804e-01 +6.4906e-01 -1.4810e+00
1910 +1.170698057e+03 +1.170698057e+03 +1.236308057e+03 +1.236308057e+03 -5.7631e-01 +1.0561e+00 -5.8647e-01 +5.4321e-02 +8.3319e-01 -7.7265e-01 -1.6071e+00 +6.3535e-01 -6.5751e-01 +6.4149e-01 -5.8692e-02 -5.0636e-01 -1.0227e+00 +4.6298e-01 +5.4971e-01 -4.7762e-02 -1.9941e-01 +1.4024e+00 -1.3231e-01 -6.7262e-01
2309 +7.998960847e+02 +7.998960847e+02 +8.655060847e+02 +8.655060847e+02 -1.0165e+00 +1.2273e+00 -2.8838e-01 +9.8329e-02 +1.1242e+00 +4.0846e-01 +3.2915e-01 +9.3389e-01 -4.9621e-01 +1.9874e-01 +7.6489e-01 +6.0100e-02 -2.0384e+00 -1.4891e-02 -8.3958e-01 +4.5740e-01 -3.9737e-01 +3.0262e-01 -1.8348e-01 -4.6507e-01
3016 +5.113331802e+02 +5.113331802e+02 +5.769431802e+02 +5.769431802e+02 +5.2761e-02 +7.8104e-01 -3.9617e-01 -1.1599e-01 +1.5700e-01 +4.3099e-01 +1.4476e-03 +8.4849e-01 -9.8318e-02 -2.1868e-01 +6.7355e-02 -2.0964e-01 -1.2312e+00 -3.6150e-02 +9.6708e-01 +2.1377e-01 -7.4105e-01 +3.2643e-01 -1.8462e-01 -3.7626e-02
3309 +3.885097353e+02 +3.885097353e+02 +4.541197353e+02 +4.541197353e+02 -7.3149e-01 -6.0912e-02 +1.4675e-01 -2.1329e-01 +9.4795e-01 +2.2745e-01 -8.4750e-01 +1.0074e+00 -3.2801e-01 +3.3348e-01 +8.5883e-02 -4.9183e-02 -3.2847e-01 -2.7330e-01 +8.0455e-02 +8.2349e-01 -3.6510e-01 -8.1784e-03 +7.7346e-01 -4.4758e-01
3430 +2.466161515e+02 +2.466161515e+02 +3.122261515e+02 +3.122261515e+02 -6.7304e-01 -8.7913e-01 +4.2697e-02 -7.4801e-01 -8.4099e-02 -1.3899e-01 -3.5556e-01 +7.1125e-01 -2.9503e-01 +4.0791e-01 +2.2188e-01 -7.1425e-01 -3.0987e-01 -4.9340e-02 -4.7878e-01 +6.2731e-01 -4.2365e-01 +8.0380e-01 +1.1683e-02 -2.2448e-01
4629 +1.506600360e+02 +1.506600360e+02 +2.162700360e+02 +2.162700360e+02 -7.2784e-01 -1.4280e-02 +2.6983e-02 -9.5870e-01 +7.0200e-01 +9.1686e-01 -5.1222e-01 +2.4823e-01 -4.7514e-01 +3.9350e-01 -1.0599e-01 -5.4206e-01 -5.9523e-01 -6.0352e-01 +2.1415e-01 -1.3761e-01 -2.5126e-01 -6.1222e-02 +7.4176e-02 -5.1392e-01
5204 +9.206372007e+01 +9.206372007e+01 +1.576737201e+02 +1.576737201e+02 -4.8555e-01 -2.3968e-01 -5.1426e-03 -6.5365e-01 +2.0355e-01 +4.0392e-01 -6.0998e-01 +8.5453e-01 +3.6669e-02 +2.7488e-01 -3.1561e-01 -7.2469e-01 -6.7455e-01 +2.0788e-01 -5.7802e-01 +5.0851e-01 -2.6321e-01 +1.1115e-01 +4.7959e-01 -5.3166e-01
5827 +6.108492253e+01 +6.108492253e+01 +1.266949225e+02 +1.266949225e+02 -3.2139e-01 +4.0882e-02 +7.8566e-02 -8.6161e-01 +5.2731e-01 +8.2171e-01 -6.0319e-01 +6.4433e-01 +7.3585e-02 +7.2122e-02 -1.6987e-01 -5.3656e-01 -5.1830e-01 -2.9308e-01 -2.6450e-01 -1.7900e-02 -3.6329e-01 +2.2561e-01 +3.4516e-01 -5.8262e-01
6702 +3.976970458e+01 +3.976970458e+01 +1.053797046e+02 +1.053797046e+02 -2.5155e-01 -3.6629e-01 +1.6936e-01 -9.9132e-01 +6.6919e-01 +8.7032e-01 -5.7460e-01 +8.7673e-01 +1.4465e-01 +1.7158e-01 +7.2584e-03 -6.2491e-01 -5.3071e-01 -1.7578e-01 -3.4525e-01 +1.9698e-01 -3.1038e-01 -1.4439e-02 +5.8471e-01 -5.0797e-01
7701 +2.232511156e+01 +2.232511156e+01 +8.793511156e+01 +8.793511156e+01 -1.5746e-01 -3.2852e-01 +6.4492e-02 -9.4751e-01 +5.4189e-01 +8.8282e-01 -5.8060e-01 +7.8396e-01 +1.3108e-01 +1.7899e-01 -5.0211e-02 -5.9297e-01 -5.7732e-01 -7.8873e-02 -4.7200e-01 +6.5749e-02 -1.5044e-01 +2.7111e-01 +5.5457e-01 -6.2757e-01
37308 +1.577673922e+01 +1.577673922e+01 +8.138673922e+01 +8.138673922e+01 +4.3681e-01 -1.8494e-01 -2.2770e-01 -3.2447e-01 +4.7627e-01 +1.1638e+00 -1.1673e-01 +8.6934e-01 +4.8058e-01 +2.1601e-01 -2.0192e-01 -5.3639e-01 -3.9432e-01 -1.2164e-01 -2.0896e-01 -7.2401e-02 -2.5103e-01 +1.9058e-01 +3.8540e-01 -4.6218e-01
65113 +9.969726353e+00 +9.969726353e+00 +7.557972635e+01 +7.557972635e+01 +6.1722e-01 +5.7868e-02 -3.8550e-01 +2.9169e-01 -1.4868e-01 +5.7583e-01 +2.9408e-01 +4.6908e-01 +5.0499e-01 -7.2708e-02 -3.1877e-01 -6.0834e-01 +3.5459e-01 +2.6880e-01 -5.3910e-02 +1.0670e-01 -4.2016e-01 +1.2470e+00 +9.9826e-03 +9.3313e-02
76201 +6.298938994e+00 +6.298938994e+00 +7.190893899e+01 +7.190893899e+01 +5.4461e-01 -3.6004e-04 -4.8481e-01 -3.7768e-02 -3.7392e-01 +2.3698e-01 +2.8238e-01 -9.1415e-02 +2.1498e-01 -9.8331e-02 -3.2261e-01 +6.1251e-03 +4.6905e-01 +3.1905e-02 +5.2159e-01 +1.9089e-01 -7.3107e-01 +1.1885e+00 -3.5549e-01 +6.7823e-01
84519 +3.978119812e+00 +3.978119812e+00 +6.958811981e+01 +6.958811981e+01 +6.0937e-01 -1.6052e-01 -3.8508e-01 -3.4090e-02 -3.3753e-01 -7.4495e-02 +1.2334e-01 -2.3225e-01 +1.7378e-01 -3.0763e-01 -2.4647e-01 +2.4194e-01 +6.4466e-01 +1.0795e-01 +5.4035e-01 +1.4399e-01 -5.1954e-01 +7.0251e-01 -6.0668e-01 +1.0451e+00
90357 +2.511882386e+00 +2.511882386e+00 +6.812188239e+01 +6.812188239e+01 +5.6471e-01 -1.2878e-01 -3.0166e-01 +1.0210e-01 -3.9132e-01 -4.0008e-01 +9.4945e-02 -1.7269e-01 +2.8984e-01 -4.1883e-01 -1.5137e-01 +4.3281e-01 +6.9269e-01 +1.3586e-01 +5.4466e-01 +1.2238e-01 -4.6712e-01 +3.9351e-01 -6.6549e-01 +1.0843e+00
93876 +1.548928727e+00 +1.548928727e+00 +6.715892873e+01 +6.715892873e+01 +4.6239e-01 -5.4770e-02 -1.7916e-01 +2.5293e-01 -4.9857e-01 -5.7694e-01 +1.9600e-01 -1.9028e-01 +3.4492e-01 -4.6012e-01 -1.7362e-01 +5.6263e-01 +6.8146e-01 +1.3149e-01 +4.9356e-01 +1.2219e-01 -3.9218e-01 +1.7431e-01 -6.6392e-01 +1.0123e+00
96614 +9.764983380e-01 +9.764983380e-01 +6.658649834e+01 +6.658649834e+01 +3.8751e-01 -1.2846e-02 -8.0538e-02 +3.6564e-01 -5.8052e-01 -6.8230e-01 +2.8163e-01 -2.8041e-01 +3.1709e-01 -4.4280e-01 -1.9621e-01 +6.2867e-01 +6.8105e-01 +1.3065e-01 +5.0073e-01 +9.2766e-02 -2.7744e-01 +5.1463e-02 -6.4110e-01 +9.3483e-01
98846 +6.303555984e-01 +6.303555984e-01 +6.624035560e+01 +6.624035560e+01 +3.6175e-01 +2.9518e-02 -4.9779e-02 +4.2895e-01 -6.0154e-01 -7.1760e-01 +3.2389e-01 -3.3443e-01 +2.7488e-01 -4.0724e-01 -1.9363e-01 +6.3370e-01 +6.6209e-01 +1.1452e-01 +4.9872e-01 +6.0054e-02 -2.0713e-01 -1.4593e-02 -6.2312e-01 +8.9093e-01
100607 +3.876593605e-01 +3.876593605e-01 +6.599765936e+01 +6.599765936e+01 +3.3263e-01 +8.7550e-02 -2.9938e-02 +5.0996e-01 -6.2357e-01 -7.6599e-01 +3.7398e-01 -4.1999e-01 +2.2251e-01 -3.7037e-01 -1.7207e-01 +6.3897e-01 +6.5365e-01 +1.0483e-01 +5.0918e-01 +2.6077e-02 -1.3301e-01 -6.2788e-02 -6.1341e-01 +8.4609e-01
102516 +2.476738812e-01 +2.476738812e-01 +6.585767388e+01 +6.585767388e+01 +3.1037e-01 +1.2402e-01 -3.1481e-02 +5.6886e-01 -6.2691e-01 -7.9296e-01 +4.0380e-01 -4.8852e-01 +1.7994e-01 -3.4115e-01 -1.5043e-01 +6.4404e-01 +6.4872e-01 +9.6068e-02 +5.0799e-01 -3.8515e-04 -8.5328e-02 -1.0447e-01 -6.0876e-01 +8.1130e-01
104017 +1.568173604e-01 +1.568173604e-01 +6.576681736e+01 +6.576681736e+01 +2.8533e-01 +1.7020e-01 -3.4925e-02 +6.3857e-01 -6.3377e-01 -8.3013e-01 +4.3363e-01 -5.7478e-01 +1.1789e-01 -3.0124e-01 -1.2018e-01 +6.3944e-01 +6.4112e-01 +8.0826e-02 +5.0249e-01 -2.9960e-02 -1.8870e-02 -1.4908e-01 -6.0183e-01 +7.7209e-01
