% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
81464 +1.549704488e+00 +1.549704488e+00 -3.139029551e+01 -3.139029551e+01 +7.2231e-01 +3.5174e-01 -5.3820e-01 +1.3903e-01 -2.0156e-01 -3.3390e-01 +4.7529e-01 +4.0621e-01 -8.2074e-01 +8.6299e-02 +1.8475e-01 +5.6313e-01 -2.1671e-01 +4.8139e-01 -3.1501e-01 +2.8638e-01 +5.2073e-01 +2.2571e-01 -5.3123e-01 -6.3034e-01
87460 +9.941924268e-01 +9.941924268e-01 -3.194580757e+01 -3.194580757e+01 +7.1801e-01 +4.0162e-01 -4.8442e-01 +2.6530e-01 -1.2837e-01 -2.7899e-01 +5.3870e-01 +3.6454e-01 -8.0243e-01 +9.8159e-02 +3.0220e-01 +5.7270e-01 -1.8939e-01 +5.4151e-01 -3.0215e-01 +4.0783e-01 +4.5369e-01 +1.0344e-01 -4.6282e-01 -6.5210e-01
90314 +6.123404848e-01 +6.123404848e-01 -3.232765952e+01 -3.232765952e+01 +7.0795e-01 +4.1714e-01 -4.5958e-01 +3.6889e-01 -6.1961e-02 -2.2911e-01 +6.0273e-01 +3.1962e-01 -7.8654e-01 +1.0758e-01 +3.7469e-01 +5.6599e-01 -1.9309e-01 +5.8492e-01 -2.9744e-01 +4.8884e-01 +3.7682e-01 +3.2717e-02 -4.2230e-01 -6.5383e-01
92560 +3.936547772e-01 +3.936547772e-01 -3.254634522e+01 -3.254634522e+01 +6.7171e-01 +4.1270e-01 -4.1816e-01 +4.5964e-01 +1.3870e-02 -1.7357e-01 +6.6916e-01 +2.5423e-01 -7.4092e-01 +1.2736e-01 +4.4097e-01 +5.5403e-01 -2.2715e-01 +6.2915e-01 -3.1542e-01 +5.4932e-01 +3.0655e-01 -1.8254e-02 -3.8000e-01 -6.2799e-01
94325 +2.447056542e-01 +2.447056542e-01 -3.269529435e+01 -3.269529435e+01 +6.4262e-01 +4.0163e-01 -3.8904e-01 +5.2277e-01 +8.5037e-02 -1.3731e-01 +7.1881e-01 +2.0204e-01 -7.1169e-01 +1.4962e-01 +4.7428e-01 +5.3992e-01 -2.5859e-01 +6.6392e-01 -3.3296e-01 +5.8669e-01 +2.4436e-01 -4.9807e-02 -3.5536e-01 -6.0615e-01
95121 +1.554396364e-01 +1.554396364e-01 -3.278456036e+01 -3.278456036e+01 +6.1611e-01 +3.9452e-01 -3.7023e-01 +5.7899e-01 +1.4325e-01 -1.1231e-01 +7.5815e-01 +1.6833e-01 -6.8805e-01 +1.6976e-01 +5.0451e-01 +5.3370e-01 -2.9511e-01 +6.9783e-01 -3.5499e-01 +6.1256e-01 +2.0278e-01 -6.6555e-02 -3.4352e-01 -6.0061e-01
97796 +9.808937123e-02 +9.808937123e-02 -3.284191063e+01 -3.284191063e+01 +6.0382e-01 +3.8838e-01 -3.5473e-01 +6.0500e-01 +1.7689e-01 -8.8091e-02 +7.8145e-01 +1.3970e-01 -6.7308e-01 +1.7949e-01 +5.2238e-01 +5.2765e-01 -3.1519e-01 +7.1284e-01 -3.6455e-01 +6.2421e-01 +1.6956e-01 -7.8943e-02 -3.3082e-01 -5.9366e-01
100095 +6.187725535e-02 +6.187725535e-02 -3.287812274e+01 -3.287812274e+01 +5.8662e-01 +3.7427e-01 -3.3744e-01 +6.4341e-01 +2.2334e-01 -6.0014e-02 +8.1695e-01 +1.0385e-01 -6.5001e-01 +1.9481e-01 +5.4023e-01 +5.1997e-01 -3.4575e-01 +7.3472e-01 -3.8243e-01 +6.4130e-01 +1.3435e-01 -9.1336e-02 -3.1689e-01 -5.8385e-01
100993 +3.940624550e-02 +3.940624550e-02 -3.290059375e+01 -3.290059375e+01 +5.7853e-01 +3.7019e-01 -3.2940e-01 +6.6325e-01 +2.4756e-01 -4.6754e-02 +8.3566e-01 +8.3559e-02 -6.3836e-01 +2.0239e-01 +5.4870e-01 +5.1613e-01 -3.6537e-01 +7.4944e-01 -3.9230e-01 +6.4917e-01 +1.1406e-01 -9.7037e-02 -3.1377e-01 -5.7480e-01
101582 +2.393242208e-02 +2.393242208e-02 -3.291606758e+01 -3.291606758e+01 +5.6441e-01 +3.6228e-01 -3.1844e-01 +6.9168e-01 +2.8152e-01 -2.6380e-02 +8.6476e-01 +5.4047e-02 -6.1811e-01 +2.1947e-01 +5.6536e-01 +5.0914e-01 -3.9147e-01 +7.6732e-01 -4.0728e-01 +6.5913e-01 +8.5468e-02 -1.0597e-01 -3.0461e-01 -5.6648e-01
102087 +1.546191180e-02 +1.546191180e-02 -3.292453809e+01 -3.292453809e+01 +5.5390e-01 +3.5593e-01 -3.0890e-01 +7.1017e-01 +3.0849e-01 -1.0273e-02 +8.8721e-01 +3.1820e-02 -6.0619e-01 +2.2823e-01 +5.7529e-01 +5.0440e-01 -4.1109e-01 +7.8070e-01 -4.1522e-01 +6.6733e-01 +6.3550e-02 -1.1364e-01 -2.9791e-01 -5.5989e-01
103827 +9.419037204e-03 +9.419037204e-03 -3.293058096e+01 -3.293058096e+01 +5.4842e-01 +3.5338e-01 -3.0280e-01 +7.2395e-01 +3.2379e-01 -1.6632e-03 +8.9945e-01 +1.7819e-02 -5.9868e-01 +2.3553e-01 +5.8018e-01 +5.0458e-01 -4.2415e-01 +7.9240e-01 -4.2275e-01 +6.7256e-01 +5.0094e-02 -1.1794e-01 -2.9601e-01 -5.5589e-01
104413 +4.459137610e-03 +4.459137610e-03 -3.293554086e+01 -3.293554086e+01 +5.3941e-01 +3.4634e-01 -2.9346e-01 +7.4104e-01 +3.4837e-01 +1.2927e-02 +9.1899e-01 -3.6232e-03 -5.8465e-01 +2.4490e-01 +5.8957e-01 +5.0023e-01 -4.4524e-01 +8.0542e-01 -4.3206e-01 +6.7858e-01 +3.1185e-02 -1.2308e-01 -2.9028e-01 -5.4788e-01
104437 +3.968473695e-03 +3.968473695e-03 -3.293603153e+01 -3.293603153e+01 +5.4221e-01 +3.4752e-01 -2.9685e-01 +7.3482e-01 +3.4064e-01 +8.6268e-03 +9.1245e-01 +3.5546e-03 -5.8836e-01 +2.4217e-01 +5.8666e-01 +5.0002e-01 -4.3790e-01 +8.0061e-01 -4.2880e-01 +6.7635e-01 +3.7115e-02 -1.2130e-01 -2.9167e-01 -5.5000e-01
106599 +2.494274144e-03 +2.494274144e-03 -3.293750573e+01 -3.293750573e+01 +5.3304e-01 +3.4086e-01 -2.8728e-01 +7.5458e-01 +3.6690e-01 +2.5015e-02 +9.3372e-01 -1.8469e-02 -5.7373e-01 +2.5294e-01 +5.9734e-01 +4.9609e-01 -4.5965e-01 +8.1552e-01 -4.3977e-01 +6.8292e-01 +1.5821e-02 -1.2669e-01 -2.8630e-01 -5.4144e-01
107147 +1.515574513e-03 +1.515574513e-03 -3.293848443e+01 -3.293848443e+01 +5.3563e-01 +3.4272e-01 -2.9081e-01 +7.4729e-01 +3.5852e-01 +1.8805e-02 +9.2514e-01 -1.1078e-02 -5.7888e-01 +2.4917e-01 +5.9168e-01 +4.9812e-01 -4.5143e-01 +8.1060e-01 -4.3660e-01 +6.7915e-01 +2.3322e-02 -1.2460e-01 -2.8759e-01 -5.4331e-01
108255 +8.673816131e-04 +8.673816131e-04 -3.293913262e+01 -3.293913262e+01 +5.3473e-01 +3.4159e-01 -2.8960e-01 +7.5026e-01 +3.6137e-01 +2.0561e-02 +9.2805e-01 -1.4064e-02 -5.7723e-01 +2.5037e-01 +5.9350e-01 +4.9772e-01 -4.5455e-01 +8.1277e-01 -4.3791e-01 +6.8044e-01 +2.1017e-02 -1.2472e-01 -2.8743e-01 -5.4259e-01
109522 +6.125732682e-04 +6.125732682e-04 -3.293938743e+01 -3.293938743e+01 +5.3460e-01 +3.4118e-01 -2.8914e-01 +7.5084e-01 +3.6281e-01 +2.1197e-02 +9.2882e-01 -1.4690e-02 -5.7675e-01 +2.5082e-01 +5.9436e-01 +4.9732e-01 -4.5618e-01 +8.1305e-01 -4.3826e-01 +6.8059e-01 +1.9503e-02 -1.2526e-01 -2.8694e-01 -5.4283e-01
110051 +3.872736729e-04 +3.872736729e-04 -3.293961273e+01 -3.293961273e+01 +5.3347e-01 +3.4083e-01 -2.8814e-01 +7.5225e-01 +3.6498e-01 +2.2534e-02 +9.3048e-01 -1.6817e-02 -5.7533e-01 +2.5152e-01 +5.9501e-01 +4.9721e-01 -4.5773e-01 +8.1411e-01 -4.3916e-01 +6.8144e-01 +1.7709e-02 -1.2566e-01 -2.8671e-01 -5.4187e-01
111059 +2.447913350e-04 +2.447913350e-04 -3.293975521e+01 -3.293975521e+01 +5.3088e-01 +3.3866e-01 -2.8578e-01 +7.5725e-01 +3.7227e-01 +2.6880e-02 +9.3630e-01 -2.2613e-02 -5.7141e-01 +2.5463e-01 +5.9763e-01 +4.9602e-01 -4.6384e-01 +8.1811e-01 -4.4220e-01 +6.8266e-01 +1.1978e-02 -1.2712e-01 -2.8500e-01 -5.3979e-01
112250 +1.274543523e-04 +1.274543523e-04 -3.293987255e+01 -3.293987255e+01 +5.3189e-01 +3.3941e-01 -2.8655e-01 +7.5535e-01 +3.6944e-01 +2.5104e-02 +9.3394e-01 -2.0510e-02 -5.7250e-01 +2.5358e-01 +5.9668e-01 +4.9671e-01 -4.6134e-01 +8.1660e-01 -4.4103e-01 +6.8216e-01 +1.4314e-02 -1.2644e-01 -2.8572e-01 -5.4055e-01
113521 +9.673324386e-05 +9.673324386e-05 -3.293990327e+01 -3.293990327e+01 +5.3051e-01 +3.3827e-01 -2.8505e-01 +7.5798e-01 +3.7324e-01 +2.7576e-02 +9.3692e-01 -2.3719e-02 -5.7042e-01 +2.5511e-01 +5.9796e-01 +4.9592e-01 -4.6461e-01 +8.1855e-01 -4.4259e-01 +6.8304e-01 +1.1250e-02 -1.2731e-01 -2.8473e-01 -5.3924e-01
114099 +6.264742949e-05 +6.264742949e-05 -3.293993735e+01 -3.293993735e+01 +5.3131e-01 +3.3890e-01 -2.8588e-01 +7.5656e-01 +3.7092e-01 +2.6094e-02 +9.3511e-01 -2.1713e-02 -5.7171e-01 +2.5427e-01 +5.9728e-01 +4.9632e-01 -4.6266e-01 +8.1725e-01 -4.4176e-01 +6.8242e-01 +1.3010e-02 -1.2676e-01 -2.8536e-01 -5.4023e-01
114902 +3.830705143e-05 +3.830705143e-05 -3.293996169e+01 -3.293996169e+01 +5.3035e-01 +3.3816e-01 -2.8488e-01 +7.5820e-01 +3.7328e-01 +2.7568e-02 +9.3702e-01 -2.3852e-02 -5.7034e-01 +2.5536e-01 +5.9824e-01 +4.9588e-01 -4.6476e-01 +8.1851e-01 -4.4279e-01 +6.8293e-01 +1.0884e-02 -1.2734e-01 -2.8464e-01 -5.3945e-01
115351 +2.362506159e-05 +2.362506159e-05 -3.293997637e+01 -3.293997637e+01 +5.3065e-01 +3.3844e-01 -2.8521e-01 +7.5782e-01 +3.7279e-01 +2.7195e-02 +9.3655e-01 -2.3402e-02 -5.7059e-01 +2.5525e-01 +5.9805e-01 +4.9616e-01 -4.6434e-01 +8.1828e-01 -4.4261e-01 +6.8292e-01 +1.1355e-02 -1.2724e-01 -2.8482e-01 -5.3970e-01
116182 +1.261555035e-05 +1.261555035e-05 -3.293998738e+01 -3.293998738e+01 +5.3031e-01 +3.3819e-01 -2.8485e-01 +7.5833e-01 +3.7347e-01 +2.7674e-02 +9.3706e-01 -2.3988e-02 -5.7013e-01 +2.5555e-01 +5.9832e-01 +4.9593e-01 -4.6498e-01 +8.1870e-01 -4.4295e-01 +6.8313e-01 +1.0817e-02 -1.2730e-01 -2.8462e-01 -5.3938e-01
117038 +8.876754663e-06 +8.876754663e-06 -3.293999112e+01 -3.293999112e+01 +5.3036e-01 +3.3826e-01 -2.8489e-01 +7.5822e-01 +3.7334e-01 +2.7578e-02 +9.3695e-01 -2.3865e-02 -5.7023e-01 +2.5542e-01 +5.9819e-01 +4.9599e-01 -4.6487e-01 +8.1865e-01 -4.4281e-01 +6.8309e-01 +1.0970e-02 -1.2728e-01 -2.8471e-01 -5.3944e-01
117642 +5.634580077e-06 +5.634580077e-06 -3.293999437e+01 -3.293999437e+01 +5.3025e-01 +3.3816e-01 -2.8482e-01 +7.5839e-01 +3.7350e-01 +2.7720e-02 +9.3707e-01 -2.4095e-02 -5.7007e-01 +2.5551e-01 +5.9831e-01 +4.9598e-01 -4.6505e-01 +8.1873e-01 -4.4293e-01 +6.8309e-01 +1.0800e-02 -1.2726e-01 -2.8466e-01 -5.3939e-01
118623 +3.265543214e-06 +3.265543214e-06 -3.293999673e+01 -3.293999673e+01 +5.3035e-01 +3.3827e-01 -2.8495e-01 +7.5811e-01 +3.7319e-01 +2.7513e-02 +9.3680e-01 -2.3791e-02 -5.7026e-01 +2.5535e-01 +5.9814e-01 +4.9599e-01 -4.6476e-01 +8.1846e-01 -4.4278e-01 +6.8303e-01 +1.1067e-02 -1.2721e-01 -2.8478e-01 -5.3944e-01
119052 +2.437341031e-06 +2.437341031e-06 -3.293999756e+01 -3.293999756e+01 +5.3030e-01 +3.3822e-01 -2.8490e-01 +7.5822e-01 +3.7330e-01 +2.7608e-02 +9.3690e-01 -2.3889e-02 -5.7018e-01 +2.5546e-01 +5.9824e-01 +4.9598e-01 -4.6485e-01 +8.1856e-01 -4.4283e-01 +6.8307e-01 +1.0960e-02 -1.2724e-01 -2.8467e-01 -5.3948e-01
119530 +1.490864825e-06 +1.490864825e-06 -3.293999851e+01 -3.293999851e+01 +5.3046e-01 +3.3833e-01 -2.8503e-01 +7.5794e-01 +3.7292e-01 +2.7369e-02 +9.3662e-01 -2.3569e-02 -5.7040e-01 +2.5530e-01 +5.9808e-01 +4.9605e-01 -4.6458e-01 +8.1833e-01 -4.4267e-01 +6.8295e-01 +1.1251e-02 -1.2717e-01 -2.8480e-01 -5.3955e-01
120002 +9.530841467e-07 +9.530841467e-07 -3.293999905e+01 -3.293999905e+01 +5.3053e-01 +3.3840e-01 -2.8511e-01 +7.5780e-01 +3.7275e-01 +2.7258e-02 +9.3645e-01 -2.3433e-02 -5.7051e-01 +2.5521e-01 +5.9801e-01 +4.9609e-01 -4.6439e-01 +8.1822e-01 -4.4258e-01 +6.8291e-01 +1.1424e-02 -1.2713e-01 -2.8482e-01 -5.3961e-01
121348 +4.366317015e-07 +4.366317015e-07 -3.293999956e+01 -3.293999956e+01 +5.3044e-01 +3.3834e-01 -2.8502e-01 +7.5798e-01 +3.7300e-01 +2.7417e-02 +9.3664e-01 -2.3632e-02 -5.7036e-01 +2.5531e-01 +5.9809e-01 +4.9606e-01 -4.6461e-01 +8.1838e-01 -4.4270e-01 +6.8299e-01 +1.1224e-02 -1.2717e-01 -2.8478e-01 -5.3955e-01
121836 +3.208149764e-07 +3.208149764e-07 -3.293999968e+01 -3.293999968e+01 +5.3042e-01 +3.3832e-01 -2.8499e-01 +7.5799e-01 +3.7301e-01 +2.7433e-02 +9.3665e-01 -2.3658e-02 -5.7034e-01 +2.5534e-01 +5.9811e-01 +4.9605e-01 -4.6463e-01 +8.1838e-01 -4.4271e-01 +6.8299e-01 +1.1188e-02 -1.2718e-01 -2.8476e-01 -5.3954e-01
122946 +1.339988742e-07 +1.339988742e-07 -3.293999987e+01 -3.293999987e+01 +5.3040e-01 +3.3830e-01 -2.8498e-01 +7.5805e-01 +3.7307e-01 +2.7475e-02 +9.3672e-01 -2.3723e-02 -5.7030e-01 +2.5536e-01 +5.9813e-01 +4.9602e-01 -4.6469e-01 +8.1842e-01 -4.4273e-01 +6.8301e-01 +1.1155e-02 -1.2719e-01 -2.8475e-01 -5.3951e-01
124020 +9.907927279e-08 +9.907927279e-08 -3.293999990e+01 -3.293999990e+01 +5.3043e-01 +3.3832e-01 -2.8501e-01 +7.5799e-01 +3.7299e-01 +2.7426e-02 +9.3665e-01 -2.3640e-02 -5.7035e-01 +2.5532e-01 +5.9810e-01 +4.9604e-01 -4.6462e-01 +8.1837e-01 -4.4269e-01 +6.8298e-01 +1.1222e-02 -1.2717e-01 -2.8477e-01 -5.3955e-01
125199 +4.998877756e-08 +4.998877756e-08 -3.293999995e+01 -3.293999995e+01 +5.3044e-01 +3.3833e-01 -2.8502e-01 +7.5798e-01 +3.7297e-01 +2.7414e-02 +9.3664e-01 -2.3636e-02 -5.7036e-01 +2.5532e-01 +5.9810e-01 +4.9605e-01 -4.6460e-01 +8.1836e-01 -4.4269e-01 +6.8299e-01 +1.1232e-02 -1.2717e-01 -2.8478e-01 -5.3955e-01
125737 +3.101528989e-08 +3.101528989e-08 -3.293999997e+01 -3.293999997e+01 +5.3045e-01 +3.3834e-01 -2.8502e-01 +7.5797e-01 +3.7296e-01 +2.7403e-02 +9.3663e-01 -2.3615e-02 -5.7037e-01 +2.5531e-01 +5.9809e-01 +4.9605e-01 -4.6459e-01 +8.1835e-01 -4.4268e-01 +6.8298e-01 +1.1246e-02 -1.2717e-01 -2.8478e-01 -5.3956e-01
126443 +2.143515587e-08 +2.143515587e-08 -3.293999998e+01 -3.293999998e+01 +5.3046e-01 +3.3835e-01 -2.8504e-01 +7.5793e-01 +3.7291e-01 +2.7374e-02 +9.3659e-01 -2.3575e-02 -5.7039e-01 +2.5529e-01 +5.9807e-01 +4.9606e-01 -4.6455e-01 +8.1832e-01 -4.4266e-01 +6.8297e-01 +1.1284e-02 -1.2716e-01 -2.8479e-01 -5.3957e-01
127151 +1.230658597e-08 +1.230658597e-08 -3.293999999e+01 -3.293999999e+01 +5.3045e-01 +3.3834e-01 -2.8503e-01 +7.5795e-01 +3.7294e-01 +2.7393e-02 +9.3661e-01 -2.3602e-02 -5.7038e-01 +2.5530e-01 +5.9808e-01 +4.9605e-01 -4.6458e-01 +8.1834e-01 -4.4267e-01 +6.8298e-01 +1.1258e-02 -1.2716e-01 -2.8478e-01 -5.3957e-01
127641 +7.248523559e-09 +7.248523559e-09 -3.293999999e+01 -3.293999999e+01 +5.3045e-01 +3.3834e-01 -2.8502e-01 +7.5796e-01 +3.7295e-01 +2.7403e-02 +9.3663e-01 -2.3616e-02 -5.7037e-01 +2.5531e-01 +5.9809e-01 +4.9605e-01 -4.6459e-01 +8.1835e-01 -4.4268e-01 +6.8298e-01 +1.1246e-02 -1.2717e-01 -2.8478e-01 -5.3956e-01
% function evaluation | noise-free fitness - Fopt (-1.116200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.112992174e+05 +1.112992174e+05 +1.111875974e+05 +1.111875974e+05 -8.0012e-01 -3.5928e+00 +3.6618e+00 -3.9406e-01 +3.0033e+00 +2.3819e-01 -1.3922e+00 -2.6006e+00 -5.4314e-01 +1.1580e+00 +3.0380e+00 -2.8543e+00 +5.5439e-01 -4.0349e+00 +4.3840e+00 +1.9164e+00 -1.6204e+00 +2.3053e+00 -2.3571e+00 -2.4422e+00
81 +9.326759032e+04 +9.326759032e+04 +9.315597032e+04 +9.315597032e+04 -1.2776e+00 +3.9389e+00 -1.3882e+00 -1.8448e+00 +3.4402e+00 +2.1068e-02 +1.3747e+00 +4.1265e+00 -1.1600e+00 +2.0281e+00 -2.9652e+00 +1.5980e+00 +1.1369e+00 +1.2581e+00 +2.1631e+00 +5.6174e-01 +3.3864e+00 -2.1748e+00 +3.3326e-01 -1.7640e+00
276 +5.238782939e+04 +5.238782939e+04 +5.227620939e+04 +5.227620939e+04 +8.8768e-01 -1.1596e+00 +3.6182e+00 +1.3531e-01 -2.3547e+00 -4.7418e-02 -9.9329e-01 +1.0195e+00 -7.3162e-01 -4.0652e-01 +8.5411e-01 +4.1685e+00 +1.9341e+00 -1.8517e+00 -1.5170e+00 -8.2001e-01 -1.2167e-01 -1.4398e+00 -2.4691e+00 -3.1519e+00
723 +2.777456718e+04 +2.777456718e+04 +2.766294718e+04 +2.766294718e+04 -3.0346e+00 +6.5890e-01 +2.5067e+00 -2.5629e-01 -3.6230e+00 +1.0032e-01 -1.8805e+00 +9.3586e-01 +2.2723e+00 +6.0399e-01 +2.0616e+00 +6.1444e-01 +1.0072e+00 -1.8984e-01 +1.4253e+00 +1.5352e+00 +1.4428e-01 +1.4663e+00 +8.5593e-01 +6.3869e-01
904 +2.469321057e+04 +2.469321057e+04 +2.458159057e+04 +2.458159057e+04 +3.0086e-01 -4.0757e-01 -3.7495e-01 +1.5908e+00 +1.6633e-01 -1.9675e+00 +1.5417e+00 +2.3986e+00 +1.3486e+00 +7.2885e-01 +1.6267e+00 -1.5198e+00 +1.3381e+00 +4.5162e-01 -1.8542e+00 +6.6576e-01 -2.0981e+00 +3.4125e+00 -1.5667e+00 +1.7811e+00
981 +7.473968441e+03 +7.473968441e+03 +7.362348441e+03 +7.362348441e+03 -7.1589e-01 -1.5646e+00 +8.6074e-01 +6.5693e-01 +1.4059e+00 -3.1070e-01 +1.4291e-02 +3.1391e-01 +4.2528e-03 -4.9649e-01 -1.1117e+00 -1.4876e+00 +9.0020e-01 -2.4713e-01 +2.1279e+00 -1.1898e+00 +7.8472e-01 +1.1565e+00 +1.9273e-01 +9.1031e-01
1762 +5.805719407e+03 +5.805719407e+03 +5.694099407e+03 +5.694099407e+03 -1.7880e-01 +1.1292e+00 -3.8285e-01 +9.0257e-02 +2.9450e-01 +1.0070e+00 +1.7675e+00 +3.4352e-01 +1.5730e+00 -1.1857e+00 +5.2480e-01 -6.9989e-01 -1.7407e+00 +1.6332e+00 +3.6195e-01 -1.3593e+00 -8.0084e-01 +4.8991e-01 +4.4454e-01 -7.0399e-01
2524 +2.159466918e+03 +2.159466918e+03 +2.047846918e+03 +2.047846918e+03 +6.7583e-01 -9.8367e-01 +6.1823e-02 +5.4857e-01 -1.1780e+00 -5.7894e-01 -1.8196e+00 +2.1927e+00 -1.0714e+00 +8.9732e-01 +6.2668e-01 -1.1280e+00 +4.8584e-01 -9.6513e-01 -8.4522e-01 +3.8040e-01 -1.1037e+00 +1.3504e+00 -4.6304e-01 +1.8421e+00
3247 +1.372297363e+03 +1.372297363e+03 +1.260677363e+03 +1.260677363e+03 +6.4932e-01 -9.2086e-01 +1.9147e+00 -3.8365e-01 -6.1528e-01 -4.8735e-01 -7.4414e-01 +5.7815e-01 -3.3286e-01 -9.8974e-01 +1.2259e+00 -1.1228e+00 +7.8007e-01 +5.4211e-01 -9.9644e-01 -6.1064e-01 -1.0689e+00 +5.2543e-01 +1.2816e+00 +3.6260e-01
3614 +8.432682425e+02 +8.432682425e+02 +7.316482425e+02 +7.316482425e+02 +9.2745e-02 -9.1799e-01 +1.0245e+00 -9.1992e-02 -5.3232e-01 -6.0159e-01 +2.1750e-01 +5.8106e-01 -9.4546e-01 +5.3729e-01 +4.3235e-01 -7.6026e-01 -8.1450e-02 -4.9120e-01 +9.4561e-01 -2.8361e-01 -4.6463e-01 +3.0427e-01 -4.1938e-01 +5.7823e-01
3880 +6.184942097e+02 +6.184942097e+02 +5.068742097e+02 +5.068742097e+02 +9.6612e-01 +6.5746e-01 +4.3739e-01 +1.7420e-01 -1.8496e-01 +3.6168e-01 -6.4097e-01 +4.0572e-01 -7.5908e-02 +4.5264e-01 -4.1185e-01 -8.2909e-01 -7.8679e-01 -3.3701e-01 -5.8758e-01 +5.8082e-01 +1.9478e-01 +2.3491e-02 +9.4380e-02 +5.6611e-01
4819 +3.723646262e+02 +3.723646262e+02 +2.607446262e+02 +2.607446262e+02 -3.6614e-01 -6.7367e-02 +1.5338e+00 +3.7806e-01 -5.4001e-02 +5.4122e-02 +1.5355e-01 +6.4908e-01 +1.4973e-01 +1.2692e+00 +4.1289e-01 -3.5258e-01 -3.6017e-01 -6.2458e-01 -6.6826e-01 +1.6817e-01 -1.0465e+00 -2.3967e-01 -3.4476e-01 +6.4891e-01
5419 +2.324788204e+02 +2.324788204e+02 +1.208588204e+02 +1.208588204e+02 -3.9745e-01 +2.9720e-01 +6.0840e-01 +3.1571e-01 -2.8203e-02 +9.2412e-02 -9.1737e-02 +4.9540e-02 -4.1694e-01 +8.8911e-01 -1.9045e-01 -2.4324e-01 -8.0454e-01 -3.8646e-01 -2.1453e-01 -5.9666e-02 -1.0282e+00 -3.4032e-01 +7.9426e-02 +3.3058e-01
6628 +1.317500612e+02 +1.317500612e+02 +2.013006121e+01 +2.013006121e+01 -7.6600e-01 +4.2573e-01 +5.4046e-01 -5.5015e-01 -2.3209e-01 -5.1544e-01 -4.2785e-01 -8.2114e-01 -3.2203e-01 +6.1322e-01 +4.1750e-01 +2.0085e-01 -5.8653e-02 +2.9732e-01 +1.6623e-02 +1.0856e-01 -8.5898e-01 +4.5125e-01 +2.2331e-01 +5.3922e-01
8131 +9.828483268e+01 +9.828483268e+01 -1.333516732e+01 -1.333516732e+01 -8.0545e-01 -4.6800e-01 +8.0932e-01 -7.2538e-01 -2.3362e-01 -4.4550e-01 -5.1848e-01 -5.0761e-01 +1.8149e-01 +7.7773e-01 -9.1775e-02 -2.2548e-01 -3.3415e-01 +3.9095e-01 -5.4052e-02 -1.0969e-02 -3.8851e-01 +1.3289e-01 +2.4728e-01 +3.3268e-01
9491 +6.087143054e+01 +6.087143054e+01 -5.074856946e+01 -5.074856946e+01 -9.0224e-01 -1.1675e-01 +9.8732e-01 -6.3645e-01 -2.4510e-01 -3.0702e-01 -4.6041e-01 -5.4619e-01 +6.2423e-03 +7.1707e-01 +1.4055e-01 +8.7284e-02 +3.1784e-02 +3.6217e-01 -2.8000e-01 +1.7115e-01 -7.8063e-01 +1.1944e-01 +4.0113e-02 +3.7124e-01
10563 +3.814602950e+01 +3.814602950e+01 -7.347397050e+01 -7.347397050e+01 -9.7597e-01 -3.2209e-01 +6.5069e-01 -3.8503e-01 -3.0831e-01 -3.2227e-01 -4.1251e-01 -3.4515e-01 -1.1650e-01 +6.5801e-01 +1.1682e-01 +8.3953e-02 -3.8797e-01 +3.7795e-01 -2.5518e-01 -8.0049e-02 -8.0942e-01 +4.4515e-02 -2.4675e-01 +5.9554e-01
12155 +2.428703510e+01 +2.428703510e+01 -8.733296490e+01 -8.733296490e+01 -1.0269e+00 -3.8589e-01 +7.9434e-01 -6.1532e-01 -3.8223e-01 -3.6361e-01 -3.0326e-01 -3.7831e-01 -4.8009e-02 +5.8774e-01 +7.4921e-02 -7.2016e-02 -1.9227e-01 +5.8874e-01 -1.1938e-01 -2.6473e-02 -6.1475e-01 -3.4720e-02 -2.0862e-01 +6.2942e-01
21241 +1.574865513e+01 +1.574865513e+01 -9.587134487e+01 -9.587134487e+01 -9.2713e-01 -7.6626e-01 +2.1217e-01 -8.1406e-01 -3.6293e-01 -4.1159e-01 -2.0675e-01 -4.9378e-01 -7.5787e-02 +5.7946e-01 +2.2500e-01 -2.3961e-01 -3.1886e-01 +5.1830e-01 +7.0969e-02 +7.0640e-03 -3.7554e-01 -1.2483e-01 -3.4464e-01 +5.0950e-01
47417 +9.980847081e+00 +9.980847081e+00 -1.016391529e+02 -1.016391529e+02 -2.7720e-02 -7.6999e-01 -2.0127e-01 -6.8659e-01 +7.6257e-02 -2.5794e-01 +8.7910e-01 -4.2970e-01 +2.2628e-01 +6.5439e-01 -1.6379e-01 -2.1020e-01 +1.0256e-01 +5.3198e-01 +1.7560e-01 -2.0027e-01 +1.9180e-01 -3.6655e-01 -8.4660e-01 +4.0603e-02
63723 +6.267235800e+00 +6.267235800e+00 -1.053527642e+02 -1.053527642e+02 +5.4658e-01 -4.6347e-01 -1.7105e-01 -7.2043e-01 +5.4985e-01 -3.8075e-01 +1.2575e+00 -2.4452e-01 -1.1598e-02 +1.6076e-01 -7.9792e-02 -2.1848e-01 +4.0377e-01 +4.0875e-01 +3.1099e-01 -3.6846e-01 +4.5328e-01 -1.7586e-02 -9.0974e-02 -9.7281e-02
